match_played,player_id,player_name,position_id,position_name,rank,season,stat,tackles,team_full_name,team_id,team_name,value
1,708,N. Shiva Ramakrishna,1.0,All Rounder,127,Season 6,Player Tackle Points,,Jaipur Pink Panthers,3, Jai,2.0
6,599,Lokesh Kaushik,8.0,Raider,127,Season 6,Player Tackle Points,,Jaipur Pink Panthers,3, Jai,2.0
6,608,Prateek,1.0,All Rounder,127,Season 6,Player Tackle Points,,Haryana Steelers,28, HS,2.0
8,2307,Kamal Singh,8.0,Raider,127,Season 6,Player Tackle Points,,Telugu Titans,8, Hyd,2.0
9,2316,Azad Singh,8.0,Raider,127,Season 6,Player Tackle Points,,U.P. Yoddha,30, UPY,2.0
4,2298,Armaan,1.0,All Rounder,127,Season 6,Player Tackle Points,,Telugu Titans,8, Hyd,2.0
6,793,Amit Kharb,7.0,"Defender, right cover",127,Season 6,Player Tackle Points,,Gujarat Fortunegiants,31, GFG,2.0
4,768,Vijay Kumar,6.0,"Defender, right corner",138,Season 6,Player Tackle Points,,Patna Pirates,6, Pat,1.0
1,2351,Vikram Kandola,4.0,"Defender, left cover",138,Season 6,Player Tackle Points,,Gujarat Fortunegiants,31, GFG,1.0
5,644,Anand Surendra Tomar,8.0,Raider,138,Season 6,Player Tackle Points,,Haryana Steelers,28, HS,1.0
2,661,Tapas Pal,1.0,All Rounder,138,Season 6,Player Tackle Points,,Dabang Delhi K.C.,2, Del,1.0
1,665,Pankaj,1.0,All Rounder,138,Season 6,Player Tackle Points,,U.P. Yoddha,30, UPY,1.0
2,690,E Subash,1.0,All Rounder,138,Season 6,Player Tackle Points,,U Mumba,5, Mum,1.0
13,389,Ajay Kumar,8.0,Raider,138,Season 6,Player Tackle Points,,Gujarat Fortunegiants,31, GFG,1.0
19,376,Athul MS,8.0,Raider,138,Season 6,Player Tackle Points,,Tamil Thalaivas,29, TT,1.0
6,164,Bajirao Hodage,7.0,"Defender, right cover",138,Season 6,Player Tackle Points,,Jaipur Pink Panthers,3, Jai,1.0
11,14,Tae Deok Eom,1.0,All Rounder,138,Season 6,Player Tackle Points,,Patna Pirates,6, Pat,1.0
22,26,Ajay Thakur,8.0,Raider,138,Season 6,Player Tackle Points,,Tamil Thalaivas,29, TT,1.0
2,74,Nithesh B R,6.0,"Defender, right corner",138,Season 6,Player Tackle Points,,Bengaluru Bulls,1, Ben,1.0
14,324,Darshan Kadian,8.0,Raider,138,Season 6,Player Tackle Points,,U Mumba,5, Mum,1.0
4,361,Sombir,9.0,Defender,138,Season 6,Player Tackle Points,,Telugu Titans,8, Hyd,1.0
22,219,K. Prapanjan,8.0,Raider,138,Season 6,Player Tackle Points,,Gujarat Fortunegiants,31, GFG,1.0
6,204,Rakesh Narwal,8.0,Raider,138,Season 6,Player Tackle Points,,Bengal Warriors,4, Kol,1.0
3,2482,Aashish Nagar,6.0,"Defender, right corner",138,Season 6,Player Tackle Points,,U.P. Yoddha,30, UPY,1.0
24,318,Pawan Kumar Sehrawat,8.0,Raider,1,Season 6,Player Avg Raid Points,,Bengaluru Bulls,1, Ben,11.29
21,197,Pardeep Narwal,8.0,Raider,2,Season 6,Player Avg Raid Points,,Patna Pirates,6, Pat,11.1
21,2026,Siddharth Sirish Desai,8.0,Raider,3,Season 6,Player Avg Raid Points,,U Mumba,5, Mum,10.38
22,143,Maninder Singh,8.0,Raider,4,Season 6,Player Avg Raid Points,,Bengal Warriors,4, Kol,9.36
22,26,Ajay Thakur,8.0,Raider,5,Season 6,Player Avg Raid Points,,Tamil Thalaivas,29, TT,9.23
11,320,Nitin Tomar,8.0,Raider,6,Season 6,Player Avg Raid Points,,Puneri Paltan,7, Pun,9.09
22,41,Deepak Niwas Hooda,1.0,All Rounder,7,Season 6,Player Avg Raid Points,,Jaipur Pink Panthers,3, Jai,8.91
23,757,Sachin Tanwar,8.0,Raider,8,Season 6,Player Avg Raid Points,,Gujarat Fortunegiants,31, GFG,8.26
20,388,Monu Goyat,8.0,Raider,9,Season 6,Player Avg Raid Points,,Haryana Steelers,28, HS,8.0
22,366,Vikash Kandola,8.0,Raider,10,Season 6,Player Avg Raid Points,,Haryana Steelers,28, HS,7.82
22,2296,Naveen Kumar,8.0,Raider,10,Season 6,Player Avg Raid Points,,Dabang Delhi K.C.,2, Del,7.82
21,81,Rahul Chaudhari,8.0,Raider,12,Season 6,Player Avg Raid Points,,Telugu Titans,8, Hyd,7.57
21,155,Prashanth Kumar Rai,8.0,Raider,13,Season 6,Player Avg Raid Points,,U.P. Yoddha,30, UPY,7.2
24,326,Rohit Kumar,8.0,Raider,14,Season 6,Player Avg Raid Points,,Bengaluru Bulls,1, Ben,6.75
24,36,Chandran Ranjit,8.0,Raider,15,Season 6,Player Avg Raid Points,,Dabang Delhi K.C.,2, Del,6.38
25,106,Shrikant Jadhav,8.0,Raider,16,Season 6,Player Avg Raid Points,,U.P. Yoddha,30, UPY,5.64
22,219,K. Prapanjan,8.0,Raider,17,Season 6,Player Avg Raid Points,,Gujarat Fortunegiants,31, GFG,5.55
19,261,Rohit Baliyan,8.0,Raider,18,Season 6,Player Avg Raid Points,,U Mumba,5, Mum,5.22
19,251,Meraj Sheykh,1.0,All Rounder,19,Season 6,Player Avg Raid Points,,Dabang Delhi K.C.,2, Del,4.95
18,12,Jang Kun Lee,8.0,Raider,20,Season 6,Player Avg Raid Points,,Bengal Warriors,4, Kol,4.39
23,94,Rishank Devadiga,8.0,Raider,21,Season 6,Player Avg Raid Points,,U.P. Yoddha,30, UPY,4.35
19,293,Nilesh Salunke,8.0,Raider,22,Season 6,Player Avg Raid Points,,Telugu Titans,8, Hyd,4.26
21,2357,Naveen,8.0,Raider,23,Season 6,Player Avg Raid Points,,Haryana Steelers,28, HS,4.19
17,2475,Ajinkya Ashok Pawar,8.0,Raider,24,Season 6,Player Avg Raid Points,,Jaipur Pink Panthers,3, Jai,4.18
17,211,Deepak Narwal,8.0,Raider,25,Season 6,Player Avg Raid Points,,Patna Pirates,6, Pat,4.12
17,111,Sukesh Hegde,8.0,Raider,26,Season 6,Player Avg Raid Points,,Tamil Thalaivas,29, TT,4.0
22,763,Manjeet,8.0,Raider,27,Season 6,Player Avg Raid Points,,Patna Pirates,6, Pat,3.95
10,66,Mahesh Goud,8.0,Raider,28,Season 6,Player Avg Raid Points,,Bengal Warriors,4, Kol,3.8
22,772,More GB,8.0,Raider,29,Season 6,Player Avg Raid Points,,Puneri Paltan,7, Pun,3.59
9,791,Nitin Rawal,1.0,All Rounder,30,Season 6,Player Avg Raid Points,,Jaipur Pink Panthers,3, Jai,3.57
5,731,Sandeep,1.0,All Rounder,31,Season 6,Player Avg Raid Points,,Puneri Paltan,7, Pun,3.5
14,324,Darshan Kadian,8.0,Raider,31,Season 6,Player Avg Raid Points,,U Mumba,5, Mum,3.5
13,156,Pawan Kumar Kadian,8.0,Raider,33,Season 6,Player Avg Raid Points,,Dabang Delhi K.C.,2, Del,3.46
20,58,Kashiling Adake,8.0,Raider,34,Season 6,Player Avg Raid Points,,Bengaluru Bulls,1, Ben,3.35
4,2298,Armaan,1.0,All Rounder,35,Season 6,Player Avg Raid Points,,Telugu Titans,8, Hyd,3.25
14,795,Monu,8.0,Raider,36,Season 6,Player Avg Raid Points,,Puneri Paltan,7, Pun,3.21
21,745,Vijay,1.0,All Rounder,37,Season 6,Player Avg Raid Points,,Patna Pirates,6, Pat,3.16
15,2028,Abhishek Singh,8.0,Raider,38,Season 6,Player Avg Raid Points,,U Mumba,5, Mum,3.13
12,370,Ravindra Ramesh Kumawat,8.0,Raider,39,Season 6,Player Avg Raid Points,,Bengal Warriors,4, Kol,3.08
19,376,Athul MS,8.0,Raider,40,Season 6,Player Avg Raid Points,,Tamil Thalaivas,29, TT,3.06
19,686,Rohit Gulia,1.0,All Rounder,41,Season 6,Player Avg Raid Points,,Gujarat Fortunegiants,31, GFG,3.05
7,372,Harish Naik,8.0,Raider,42,Season 6,Player Avg Raid Points,,Bengaluru Bulls,1, Ben,3.0
13,29,Anup Kumar,8.0,Raider,43,Season 6,Player Avg Raid Points,,Jaipur Pink Panthers,3, Jai,2.92
11,174,Deepak Kumar Dahiya,8.0,Raider,44,Season 6,Player Avg Raid Points,,Puneri Paltan,7, Pun,2.82
11,522,Dong Geon Lee,8.0,Raider,44,Season 6,Player Avg Raid Points,,Gujarat Fortunegiants,31, GFG,2.82
16,52,Jasvir Singh,8.0,Raider,46,Season 6,Player Avg Raid Points,,Tamil Thalaivas,29, TT,2.8
15,264,Selvamani K,8.0,Raider,47,Season 6,Player Avg Raid Points,,Jaipur Pink Panthers,3, Jai,2.71
13,389,Ajay Kumar,8.0,Raider,48,Season 6,Player Avg Raid Points,,Gujarat Fortunegiants,31, GFG,2.67
3,2325,Anand,8.0,Raider,48,Season 6,Player Avg Raid Points,,Tamil Thalaivas,29, TT,2.67
4,34,Bhupender Singh,1.0,All Rounder,50,Season 6,Player Avg Raid Points,,Bengal Warriors,4, Kol,2.5
9,2316,Azad Singh,8.0,Raider,51,Season 6,Player Avg Raid Points,,U.P. Yoddha,30, UPY,2.33
4,2266,Mahesh Maruti Magdum,1.0,All Rounder,51,Season 6,Player Avg Raid Points,,Bengaluru Bulls,1, Ben,2.33
10,300,Abolfazl Maghsodloumahali,8.0,Raider,53,Season 6,Player Avg Raid Points,,U Mumba,5, Mum,2.3
4,2290,Rajnish,8.0,Raider,54,Season 6,Player Avg Raid Points,,Telugu Titans,8, Hyd,2.25
9,242,Tushar Patil,8.0,Raider,55,Season 6,Player Avg Raid Points,,Patna Pirates,6, Pat,2.22
8,2307,Kamal Singh,8.0,Raider,56,Season 6,Player Avg Raid Points,,Telugu Titans,8, Hyd,2.17
13,163,Mahendra Ganesh Rajput,8.0,Raider,57,Season 6,Player Avg Raid Points,,Gujarat Fortunegiants,31, GFG,2.15
14,121,Vikas Jaglan,1.0,All Rounder,58,Season 6,Player Avg Raid Points,,Patna Pirates,6, Pat,2.1
2,124,Wazir Singh,8.0,Raider,59,Season 6,Player Avg Raid Points,,Haryana Steelers,28, HS,2.0
3,2257,Victor Onyango Obiero,1.0,All Rounder,59,Season 6,Player Avg Raid Points,,Tamil Thalaivas,29, TT,2.0
9,371,Amit Nagar,8.0,Raider,61,Season 6,Player Avg Raid Points,,Bengal Warriors,4, Kol,1.88
7,576,Anand Patil,8.0,Raider,62,Season 6,Player Avg Raid Points,,Jaipur Pink Panthers,3, Jai,1.86
9,119,CPO Surjeet Singh,8.0,Raider,63,Season 6,Player Avg Raid Points,,Tamil Thalaivas,29, TT,1.78
22,160,Ran Singh,1.0,All Rounder,64,Season 6,Player Avg Raid Points,,Bengal Warriors,4, Kol,1.71
4,2314,Dharmender,8.0,Raider,65,Season 6,Player Avg Raid Points,,Gujarat Fortunegiants,31, GFG,1.67
6,2291,Amit Kumar,8.0,Raider,66,Season 6,Player Avg Raid Points,,Puneri Paltan,7, Pun,1.6
5,644,Anand Surendra Tomar,8.0,Raider,66,Season 6,Player Avg Raid Points,,Haryana Steelers,28, HS,1.6
8,363,Sumit Singh,8.0,Raider,68,Season 6,Player Avg Raid Points,,Bengaluru Bulls,1, Ben,1.57
18,365,Akshay Jadhav,8.0,Raider,69,Season 6,Player Avg Raid Points,,Puneri Paltan,7, Pun,1.56
19,567,Mohsen Maghsoudloujafari,1.0,All Rounder,70,Season 6,Player Avg Raid Points,,Telugu Titans,8, Hyd,1.53
6,204,Rakesh Narwal,8.0,Raider,71,Season 6,Player Avg Raid Points,,Bengal Warriors,4, Kol,1.5
6,648,Ajit Singh,8.0,Raider,71,Season 6,Player Avg Raid Points,,Jaipur Pink Panthers,3, Jai,1.5
6,2278,Bhanu Pratap Tomar,8.0,Raider,71,Season 6,Player Avg Raid Points,,U.P. Yoddha,30, UPY,1.5
18,142,Sandeep Narwal,1.0,All Rounder,74,Season 6,Player Avg Raid Points,,Puneri Paltan,7, Pun,1.47
3,2024,Arjun Deshwal,8.0,Raider,75,Season 6,Player Avg Raid Points,,U Mumba,5, Mum,1.33
25,218,Sachin Kumar,1.0,All Rounder,76,Season 6,Player Avg Raid Points,,U.P. Yoddha,30, UPY,1.32
22,482,Farhad Rahimi Milaghardan,1.0,All Rounder,77,Season 6,Player Avg Raid Points,,Telugu Titans,8, Hyd,1.29
17,764,Vinod Kumar,1.0,All Rounder,77,Season 6,Player Avg Raid Points,,U Mumba,5, Mum,1.29
11,837,Rakshith,8.0,Raider,79,Season 6,Player Avg Raid Points,,Telugu Titans,8, Hyd,1.27
11,85,Rajesh Mondal,8.0,Raider,79,Season 6,Player Avg Raid Points,,Puneri Paltan,7, Pun,1.27
13,249,Hadi Oshtorak,1.0,All Rounder,81,Season 6,Player Avg Raid Points,,Gujarat Fortunegiants,31, GFG,1.2
6,105,Shabeer Bappu,8.0,Raider,82,Season 6,Player Avg Raid Points,,Dabang Delhi K.C.,2, Del,1.17
6,786,Parvesh,8.0,Raider,82,Season 6,Player Avg Raid Points,,Puneri Paltan,7, Pun,1.17
13,722,D. Pradap,1.0,All Rounder,84,Season 6,Player Avg Raid Points,,Tamil Thalaivas,29, TT,1.13
12,2274,C Manoj Kumar,4.0,"Defender, left cover",85,Season 6,Player Avg Raid Points,,Telugu Titans,8, Hyd,1.11
17,2476,Amit Kumar,8.0,Raider,86,Season 6,Player Avg Raid Points,,Jaipur Pink Panthers,3, Jai,1.09
6,2315,Bhuvneshwar Gaur,8.0,Raider,87,Season 6,Player Avg Raid Points,,Haryana Steelers,28, HS,1.0
3,2302,Mithin Kumar,8.0,Raider,87,Season 6,Player Avg Raid Points,,Bengal Warriors,4, Kol,1.0
3,2306,Lalit Chaudhary,8.0,Raider,87,Season 6,Player Avg Raid Points,,Gujarat Fortunegiants,31, GFG,1.0
3,2021,Anand V,8.0,Raider,87,Season 6,Player Avg Raid Points,,Bengaluru Bulls,1, Ben,1.0
2,698,Vishav Chaudhary,4.0,"Defender, left cover",87,Season 6,Player Avg Raid Points,,U.P. Yoddha,30, UPY,1.0
4,266,David Shilisia J Mosambayi,8.0,Raider,87,Season 6,Player Avg Raid Points,,Jaipur Pink Panthers,3, Jai,1.0
8,107,Shrikant Tewthia,1.0,All Rounder,93,Season 6,Player Avg Raid Points,,Bengal Warriors,4, Kol,0.75
16,613,Sunil Siddhgavali,9.0,Defender,94,Season 6,Player Avg Raid Points,,Jaipur Pink Panthers,3, Jai,0.71
3,2313,Gaurav Kumar,8.0,Raider,95,Season 6,Player Avg Raid Points,,U Mumba,5, Mum,0.67
16,86,Rajesh Narwal,1.0,All Rounder,96,Season 6,Player Avg Raid Points,,Dabang Delhi K.C.,2, Del,0.64
6,245,Yogesh Hooda,8.0,Raider,97,Season 6,Player Avg Raid Points,,Dabang Delhi K.C.,2, Del,0.6
6,608,Prateek,1.0,All Rounder,97,Season 6,Player Avg Raid Points,,Haryana Steelers,28, HS,0.6
4,605,Shubham Ashok Palkar,8.0,Raider,99,Season 6,Player Avg Raid Points,,Gujarat Fortunegiants,31, GFG,0.5
5,2335,Vimal Raj V,1.0,All Rounder,99,Season 6,Player Avg Raid Points,,Tamil Thalaivas,29, TT,0.5
19,2463,Parveen,4.0,"Defender, left cover",99,Season 6,Player Avg Raid Points,,Haryana Steelers,28, HS,0.5
19,69,Manjeet Chhillar,1.0,All Rounder,99,Season 6,Player Avg Raid Points,,Tamil Thalaivas,29, TT,0.5
2,214,Amit Kumar,8.0,Raider,99,Season 6,Player Avg Raid Points,,Bengal Warriors,4, Kol,0.5
6,217,Rohit Kumar Choudary,8.0,Raider,99,Season 6,Player Avg Raid Points,,U.P. Yoddha,30, UPY,0.5
6,44,Gangadhari Mallesh,8.0,Raider,105,Season 6,Player Avg Raid Points,,Jaipur Pink Panthers,3, Jai,0.4
6,599,Lokesh Kaushik,8.0,Raider,105,Season 6,Player Avg Raid Points,,Jaipur Pink Panthers,3, Jai,0.4
18,578,Mayur Shivtarkar,1.0,All Rounder,107,Season 6,Player Avg Raid Points,,Haryana Steelers,28, HS,0.33
24,202,Ashish Kumar,1.0,All Rounder,108,Season 6,Player Avg Raid Points,,Bengaluru Bulls,1, Ben,0.29
20,161,Girish Maruti Ernak,3.0,"Defender, left corner",109,Season 6,Player Avg Raid Points,,Puneri Paltan,7, Pun,0.25
6,735,Vishal,1.0,All Rounder,109,Season 6,Player Avg Raid Points,,Dabang Delhi K.C.,2, Del,0.25
15,796,Rinku Narwal,9.0,Defender,109,Season 6,Player Avg Raid Points,,Puneri Paltan,7, Pun,0.25
25,725,Nitesh Kumar,9.0,Defender,112,Season 6,Player Avg Raid Points,,U.P. Yoddha,30, UPY,0.17
18,311,Anil Kumar,4.0,"Defender, left cover",112,Season 6,Player Avg Raid Points,,Telugu Titans,8, Hyd,0.17
23,322,PO Surjeet Singh,7.0,"Defender, right cover",114,Season 6,Player Avg Raid Points,,Bengal Warriors,4, Kol,0.15
20,347,Sagar B Krishna,1.0,All Rounder,115,Season 6,Player Avg Raid Points,,U.P. Yoddha,30, UPY,0.0
17,358,Vishal Bhardwaj,9.0,Defender,115,Season 6,Player Avg Raid Points,,Telugu Titans,8, Hyd,0.0
23,259,Fazel Atrachali,3.0,"Defender, left corner",115,Season 6,Player Avg Raid Points,,U Mumba,5, Mum,0.0
22,579,Jaideep,3.0,"Defender, left corner",115,Season 6,Player Avg Raid Points,,Patna Pirates,6, Pat,0.0
21,489,Abozar Mohajermighani,9.0,Defender,115,Season 6,Player Avg Raid Points,,Telugu Titans,8, Hyd,0.0
25,368,Sunil Kumar,9.0,Defender,115,Season 6,Player Avg Raid Points,,Gujarat Fortunegiants,31, GFG,0.0
22,42,Dharmaraj Cheralathan,10.0,"Defender, right and left corner",115,Season 6,Player Avg Raid Points,,U Mumba,5, Mum,0.0
24,769,Mahender Singh,4.0,"Defender, left cover",115,Season 6,Player Avg Raid Points,,Bengaluru Bulls,1, Ben,0.0
10,2479,Shubham Shinde,6.0,"Defender, right corner",115,Season 6,Player Avg Raid Points,,Puneri Paltan,7, Pun,0.0
25,725,Nitesh Kumar,9.0,Defender,1,Season 6,Player Avg Tackle Points,,U.P. Yoddha,30, UPY,4.0
23,259,Fazel Atrachali,3.0,"Defender, left corner",2,Season 6,Player Avg Tackle Points,,U Mumba,5, Mum,3.61
17,358,Vishal Bhardwaj,9.0,Defender,3,Season 6,Player Avg Tackle Points,,Telugu Titans,8, Hyd,3.53
25,357,Parvesh Bhainswal,4.0,"Defender, left cover",4,Season 6,Player Avg Tackle Points,,Gujarat Fortunegiants,31, GFG,3.44
19,69,Manjeet Chhillar,1.0,All Rounder,5,Season 6,Player Avg Tackle Points,,Tamil Thalaivas,29, TT,3.11
22,290,Sandeep Kumar Dhull,3.0,"Defender, left corner",6,Season 6,Player Avg Tackle Points,,Jaipur Pink Panthers,3, Jai,3.05
25,368,Sunil Kumar,9.0,Defender,7,Season 6,Player Avg Tackle Points,,Gujarat Fortunegiants,31, GFG,3.04
22,733,Surender Singh,9.0,Defender,8,Season 6,Player Avg Tackle Points,,U Mumba,5, Mum,2.82
20,161,Girish Maruti Ernak,3.0,"Defender, left corner",9,Season 6,Player Avg Tackle Points,,Puneri Paltan,7, Pun,2.8
18,212,Amit Hooda,6.0,"Defender, right corner",10,Season 6,Player Avg Tackle Points,,Tamil Thalaivas,29, TT,2.72
22,157,Ravinder Pahal,6.0,"Defender, right corner",11,Season 6,Player Avg Tackle Points,,Dabang Delhi K.C.,2, Del,2.68
21,489,Abozar Mohajermighani,9.0,Defender,12,Season 6,Player Avg Tackle Points,,Telugu Titans,8, Hyd,2.67
22,579,Jaideep,3.0,"Defender, left corner",13,Season 6,Player Avg Tackle Points,,Patna Pirates,6, Pat,2.64
24,769,Mahender Singh,4.0,"Defender, left cover",14,Season 6,Player Avg Tackle Points,,Bengaluru Bulls,1, Ben,2.63
15,794,Amit Sheoran,9.0,Defender,15,Season 6,Player Avg Tackle Points,,Bengaluru Bulls,1, Ben,2.53
23,322,PO Surjeet Singh,7.0,"Defender, right cover",16,Season 6,Player Avg Tackle Points,,Bengal Warriors,4, Kol,2.35
22,194,Joginder Singh Narwal,3.0,"Defender, left corner",17,Season 6,Player Avg Tackle Points,,Dabang Delhi K.C.,2, Del,2.32
18,142,Sandeep Narwal,1.0,All Rounder,18,Season 6,Player Avg Tackle Points,,Puneri Paltan,7, Pun,2.28
22,732,Kuldeep Singh,9.0,Defender,19,Season 6,Player Avg Tackle Points,,Haryana Steelers,28, HS,2.23
14,71,Mohit Chhillar,6.0,"Defender, right corner",20,Season 6,Player Avg Tackle Points,,Jaipur Pink Panthers,3, Jai,2.21
19,54,Jeeva Kumar,5.0,"Defender, right and left cover",21,Season 6,Player Avg Tackle Points,,U.P. Yoddha,30, UPY,2.11
16,613,Sunil Siddhgavali,9.0,Defender,22,Season 6,Player Avg Tackle Points,,Jaipur Pink Panthers,3, Jai,2.06
23,2023,Ruturaj Shivaji Koravi,9.0,Defender,23,Season 6,Player Avg Tackle Points,,Gujarat Fortunegiants,31, GFG,2.04
4,765,Anil Kumar,8.0,Raider,24,Season 6,Player Avg Tackle Points,,Tamil Thalaivas,29, TT,2.0
19,96,Rohit Rana,4.0,"Defender, left cover",24,Season 6,Player Avg Tackle Points,,U Mumba,5, Mum,2.0
22,160,Ran Singh,1.0,All Rounder,26,Season 6,Player Avg Tackle Points,,Bengal Warriors,4, Kol,1.91
22,2462,Sunil,6.0,"Defender, right corner",27,Season 6,Player Avg Tackle Points,,Haryana Steelers,28, HS,1.86
6,274,Krushna Madane,9.0,Defender,28,Season 6,Player Avg Tackle Points,,Telugu Titans,8, Hyd,1.83
22,240,Ravi Kumar,7.0,"Defender, right cover",29,Season 6,Player Avg Tackle Points,,Puneri Paltan,7, Pun,1.82
22,42,Dharmaraj Cheralathan,10.0,"Defender, right and left corner",29,Season 6,Player Avg Tackle Points,,U Mumba,5, Mum,1.82
22,179,Vikas Kale,7.0,"Defender, right cover",31,Season 6,Player Avg Tackle Points,,Patna Pirates,6, Pat,1.77
22,123,Vishal Mane,7.0,"Defender, right cover",32,Season 6,Player Avg Tackle Points,,Dabang Delhi K.C.,2, Del,1.73
25,218,Sachin Kumar,1.0,All Rounder,33,Season 6,Player Avg Tackle Points,,U.P. Yoddha,30, UPY,1.72
17,764,Vinod Kumar,1.0,All Rounder,34,Season 6,Player Avg Tackle Points,,U Mumba,5, Mum,1.71
25,778,Narender,1.0,All Rounder,35,Season 6,Player Avg Tackle Points,,U.P. Yoddha,30, UPY,1.68
24,202,Ashish Kumar,1.0,All Rounder,36,Season 6,Player Avg Tackle Points,,Bengaluru Bulls,1, Ben,1.67
18,311,Anil Kumar,4.0,"Defender, left cover",37,Season 6,Player Avg Tackle Points,,Telugu Titans,8, Hyd,1.61
10,299,Sandeep,3.0,"Defender, left corner",38,Season 6,Player Avg Tackle Points,,Bengaluru Bulls,1, Ben,1.6
2,214,Amit Kumar,8.0,Raider,39,Season 6,Player Avg Tackle Points,,Bengal Warriors,4, Kol,1.5
6,735,Vishal,1.0,All Rounder,39,Season 6,Player Avg Tackle Points,,Dabang Delhi K.C.,2, Del,1.5
18,621,Baldev Singh,6.0,"Defender, right corner",39,Season 6,Player Avg Tackle Points,,Bengal Warriors,4, Kol,1.5
7,252,Kuldeep Singh,1.0,All Rounder,42,Season 6,Player Avg Tackle Points,,Patna Pirates,6, Pat,1.43
19,567,Mohsen Maghsoudloujafari,1.0,All Rounder,43,Season 6,Player Avg Tackle Points,,Telugu Titans,8, Hyd,1.42
12,2481,Ponparthiban Subramanian,7.0,"Defender, right cover",43,Season 6,Player Avg Tackle Points,,Tamil Thalaivas,29, TT,1.42
5,386,Anil Kumar,3.0,"Defender, left corner",45,Season 6,Player Avg Tackle Points,,Dabang Delhi K.C.,2, Del,1.4
5,152,D. Gopu,10.0,"Defender, right and left corner",45,Season 6,Player Avg Tackle Points,,Tamil Thalaivas,29, TT,1.4
15,390,Jawahar Dagar,9.0,Defender,47,Season 6,Player Avg Tackle Points,,Patna Pirates,6, Pat,1.33
15,796,Rinku Narwal,9.0,Defender,47,Season 6,Player Avg Tackle Points,,Puneri Paltan,7, Pun,1.33
19,2463,Parveen,4.0,"Defender, left cover",49,Season 6,Player Avg Tackle Points,,Haryana Steelers,28, HS,1.32
19,165,Sachin Shingade,4.0,"Defender, left cover",49,Season 6,Player Avg Tackle Points,,Haryana Steelers,28, HS,1.32
8,107,Shrikant Tewthia,1.0,All Rounder,51,Season 6,Player Avg Tackle Points,,Bengal Warriors,4, Kol,1.25
8,84,Rajaguru Subramanian,7.0,"Defender, right cover",51,Season 6,Player Avg Tackle Points,,U Mumba,5, Mum,1.25
16,87,Raju Lal Choudhary,6.0,"Defender, right corner",51,Season 6,Player Avg Tackle Points,,Bengaluru Bulls,1, Ben,1.25
17,2476,Amit Kumar,8.0,Raider,54,Season 6,Player Avg Tackle Points,,Jaipur Pink Panthers,3, Jai,1.24
10,2479,Shubham Shinde,6.0,"Defender, right corner",55,Season 6,Player Avg Tackle Points,,Puneri Paltan,7, Pun,1.2
10,2470,Adarsh T,3.0,"Defender, left corner",55,Season 6,Player Avg Tackle Points,,Bengal Warriors,4, Kol,1.2
11,207,Sunil,3.0,"Defender, left corner",57,Season 6,Player Avg Tackle Points,,Tamil Thalaivas,29, TT,1.18
12,773,Satpal,6.0,"Defender, right corner",58,Season 6,Player Avg Tackle Points,,Dabang Delhi K.C.,2, Del,1.17
13,519,Young Chang Ko,4.0,"Defender, left cover",59,Season 6,Player Avg Tackle Points,,Jaipur Pink Panthers,3, Jai,1.15
22,482,Farhad Rahimi Milaghardan,1.0,All Rounder,60,Season 6,Player Avg Tackle Points,,Telugu Titans,8, Hyd,1.14
22,232,Sachin Vittala,3.0,"Defender, left corner",60,Season 6,Player Avg Tackle Points,,Gujarat Fortunegiants,31, GFG,1.14
14,121,Vikas Jaglan,1.0,All Rounder,60,Season 6,Player Avg Tackle Points,,Patna Pirates,6, Pat,1.14
8,384,Ravinder Kumar,1.0,All Rounder,63,Season 6,Player Avg Tackle Points,,Patna Pirates,6, Pat,1.13
18,578,Mayur Shivtarkar,1.0,All Rounder,64,Season 6,Player Avg Tackle Points,,Haryana Steelers,28, HS,1.06
14,676,Santhapanaselvam,1.0,All Rounder,65,Season 6,Player Avg Tackle Points,,Jaipur Pink Panthers,3, Jai,1.0
